구분,발견일,확진일,시도,시군구,Unnamed: 5,주 소,address,lat,lng
221,2020-02-15,2020-02-17,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
222,2020-02-15,2020-02-17,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
223,2020-02-15,2020-02-17,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
224,2020-02-15,2020-02-17,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
225,2020-02-16,2020-02-17,경기,파주,파주,장단면 거곡리 산74-3,파주 장단면 거곡리 산74-3,37.8682091,126.7279160
226,2020-02-16,2020-02-17,경기,파주,파주,장단면 거곡리 941,파주 장단면 거곡리 941,37.8670584,126.7224267
227,2020-02-16,2020-02-17,경기,파주,파주,장단면 거곡리 941,파주 장단면 거곡리 941,37.8670584,126.7224267
228,2020-02-17,2020-02-18,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
229,2020-02-18,2020-02-19,경기,연천,연천,왕징면 작동리 산102,연천 왕징면 작동리 산102,38.0735236,126.9134721
230,2020-02-19,2020-02-20,경기,파주,파주,군내면 읍내리 66,파주 군내면 읍내리 66,37.9323522,126.7605016
231,2020-02-19,2020-02-20,경기,파주,파주,군내면 읍내리 산52 ,파주 군내면 읍내리 산52 ,37.9290807,126.7562063
232,2020-02-19,2020-02-20,경기,파주,파주,군내면 방목리 259 ,파주 군내면 방목리 259 ,37.9447993,126.7623237
233,2020-02-19,2020-02-20,경기,파주,파주,군내면 방목리 산203,파주 군내면 방목리 산203,37.9421347,126.7616704
234,2020-02-19,2020-02-20,강원,화천,화천,화천읍 신읍리 산205,화천 화천읍 신읍리 산205,38.1548108,127.6991518
235,2020-02-19,2020-02-20,강원,화천,화천,화천읍 신읍리 산205,화천 화천읍 신읍리 산205,38.1548108,127.6991518
236,2020-02-19,2020-02-20,경기,연천,연천,백학면 석장리 165,연천 백학면 석장리 165,38.0797111,126.9313010
237,2020-02-19,2020-02-20,경기,연천,연천,장남면 반정리 330,연천 장남면 반정리 330,37.9734787,126.8254909
238,2020-02-20,2020-02-21,강원,화천,화천,상서면 노동리 산19,화천 상서면 노동리 산19,38.1706199,127.6828090
239,2020-02-20,2020-02-21,강원,화천,화천,상서면 노동리 산16,화천 상서면 노동리 산16,38.1698348,127.6857142
240,2020-02-20,2020-02-21,강원,화천,화천,화천읍 신읍리 산243,화천 화천읍 신읍리 산243,38.1576287,127.6814618
241,2020-02-20,2020-02-21,경기,연천,연천,백학면 석장리 185,연천 백학면 석장리 185,38.0751908,126.9279342
242,2020-02-20,2020-02-21,경기,연천,연천,백학면 석장리 695,연천 백학면 석장리 695,38.0742450,126.9262851
243,2020-02-20,2020-02-21,경기,연천,연천,왕징면 강서리 산164,연천 왕징면 강서리 산164,38.0893141,126.9272504
244,2020-02-18,2020-02-21,경기,파주,파주,진동면 동파리 190 ,파주 진동면 동파리 190 ,37.9115534,126.8037881
245,2020-02-21,2020-02-23,경기,파주,파주,군내면 정자리 산16,파주 군내면 정자리 산16,37.9208562,126.7614148
246,2020-02-21,2020-02-23,경기,연천,연천,왕징면 작동리 산117 ,연천 왕징면 작동리 산117 ,38.0798137,126.9068430
247,2020-02-21,2020-02-23,경기,연천,연천,백학면 석장리 181,연천 백학면 석장리 181,38.0779746,126.9282133
248,2020-02-21,2020-02-23,경기,연천,연천,왕징면 작동리 214 ,연천 왕징면 작동리 214 ,38.0844276,126.9120161
249,2020-02-21,2020-02-24,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
250,2020-02-21,2020-02-24,강원,화천,화천,상서면 부촌리 산36,화천 상서면 부촌리 산36,38.1929333,127.6782508
251,2020-02-21,2020-02-24,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
252,2020-02-21,2020-02-24,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
253,2020-02-22,2020-02-24,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
254,2020-02-22,2020-02-24,강원,화천,화천,화천읍 풍산리 산341,화천 화천읍 풍산리 산341,38.1987756,127.7665731
255,2020-02-22,2020-02-24,강원,화천,화천,화천읍 풍산리 산338,화천 화천읍 풍산리 산338,38.2009027,127.7671812
256,2020-02-23,2020-02-24,경기,연천,연천,백학면 전동리 422,연천 백학면 전동리 422,38.0119429,126.8836506
257,2020-02-22,2020-02-24,강원,화천,화천,간동면 구만리 1290-1,화천 간동면 구만리 1290-1,38.1282132,127.7712353
258,2020-02-24,2020-02-25,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
259,2020-02-24,2020-02-25,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
260,2020-02-24,2020-02-25,강원,화천,화천,화천읍 풍산리 산154,화천 화천읍 풍산리 산154,38.1296099,127.7386050
261,2020-02-24,2020-02-25,경기,연천,연천,백학면 석장리 170,연천 백학면 석장리 170,38.0812271,126.9300490
262,2020-02-24,2020-02-25,경기,연천,연천,백학면 석장리 177,연천 백학면 석장리 177,38.0806544,126.9272532
263,2020-02-24,2020-02-25,경기,연천,연천,백학면 석장리 산164,연천 백학면 석장리 산164,38.0789507,126.9324687
264,2020-02-26,2020-02-27,강원,화천,화천,상서면 부촌리 산1,화천 상서면 부촌리 산1,38.1910263,127.6949029
265,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 68,화천 화천읍 풍산리 68,38.1974559,127.7618454
266,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 257,화천 화천읍 풍산리 257,38.1776685,127.7617553
267,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 산343,화천 화천읍 풍산리 산343,38.1964999,127.7633822
268,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 산343 ,화천 화천읍 풍산리 산343 ,38.1964999,127.7633822
269,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 산343,화천 화천읍 풍산리 산343,38.1964999,127.7633822
270,2020-02-26,2020-02-27,강원,화천,화천,화천읍 풍산리 산342,화천 화천읍 풍산리 산342,38.1975570,127.7657435
271,2020-02-26,2020-02-27,경기,연천,연천,백학면 석장리 산167,연천 백학면 석장리 산167,38.0818840,126.9311536
272,2020-02-26,2020-02-27,경기,연천,연천,왕징면 작동리 643,연천 왕징면 작동리 643,38.0781687,126.9053498
273,2020-02-27,2020-02-28,경기,파주,파주,진동면 하포리 산112,파주 진동면 하포리 산112,37.9224842,126.8125865
274,2020-02-24,2020-02-28,경기,파주,파주,진동면 서곡리 산112,파주 진동면 서곡리 산112,37.9490094,126.7782591
275,2020-02-27,2020-02-28,강원,화천,화천,화천읍 풍산리 산267 ,화천 화천읍 풍산리 산267 ,38.2017022,127.7593588
276,2020-02-27,2020-02-28,강원,화천,화천,화천읍 풍산리 산267 ,화천 화천읍 풍산리 산267 ,38.2017022,127.7593588
277,2020-02-27,2020-02-28,강원,화천,화천,상서면 부촌리 산2 ,화천 상서면 부촌리 산2 ,38.1961001,127.6360060
278,2020-02-27,2020-02-28,강원,화천,화천,상서면 부촌리 산2 ,화천 상서면 부촌리 산2 ,38.1961001,127.6360060
279,2020-02-27,2020-02-28,강원,화천,화천,상서면 부촌리 산2 ,화천 상서면 부촌리 산2 ,38.1961001,127.6360060
280,2020-02-27,2020-02-28,경기,연천,연천,백학면 석장리 산165,연천 백학면 석장리 산165,38.0816334,126.9332095
281,2020-02-27,2020-02-28,경기,연천,연천,백학면 석장리 169,연천 백학면 석장리 169,38.0806078,126.9305856
282,2020-02-28,2020-03-01,경기,연천,연천,왕징면 강내리 794,연천 왕징면 강내리 794,38.0943294,126.9936627
283,2020-02-28,2020-03-01,경기,연천,연천,백학면 석장리 186,연천 백학면 석장리 186,38.0749792,126.9287521
284,2020-02-28,2020-03-01,경기,연천,연천,왕징면 작동리 876-5,연천 왕징면 작동리 876-5,38.0764777,126.9046382
285,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
286,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
287,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
288,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
289,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
290,2020-02-28,2020-03-01,강원,화천,화천,화천읍 풍산리 산1,화천 화천읍 풍산리 산1,38.1631480,127.7700830
291,2020-02-29,2020-03-02,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
292,2020-02-29,2020-03-02,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
293,2020-02-29,2020-03-02,경기,연천,연천,왕징면 작동리 산141,연천 왕징면 작동리 산141,38.0816572,126.8998258
294,2020-02-29,2020-03-02,경기,연천,연천,왕징면 작동리 산104,연천 왕징면 작동리 산104,38.0722121,126.9075749
295,2020-03-01,2020-03-02,경기,연천,연천,백학면 석장리 177,연천 백학면 석장리 177,38.0806544,126.9272532
296,2020-03-01,2020-03-02,경기,연천,연천,백학면 전동리 산39,연천 백학면 전동리 산39,38.0148339,126.8924491
297,2020-03-01,2020-03-02,경기,연천,연천,왕징면 작동리 798,연천 왕징면 작동리 798,38.0790373,126.9009065
298,2020-02-29,2020-03-02,경기,연천,연천,백학면 석장리 822,연천 백학면 석장리 822,38.0655959,126.9198019
299,2020-03-02,2020-03-03,강원,화천,화천,화천읍 풍산리 산1,화천 화천읍 풍산리 산1,38.1631480,127.7700830
300,2020-03-02,2020-03-03,강원,화천,화천,화천읍 풍산리 1339,화천 화천읍 풍산리 1339,38.1238965,127.7462716
301,2020-03-02,2020-03-03,강원,화천,화천,화천읍 풍산리 1383-1,화천 화천읍 풍산리 1383-1,38.1626612,127.7470664
302,2020-03-02,2020-03-03,강원,화천,화천,화천읍 풍산리 산1,화천 화천읍 풍산리 산1,38.1631480,127.7700830
303,2020-03-02,2020-03-03,강원,화천,화천,화천읍 풍산리 산1,화천 화천읍 풍산리 산1,38.1631480,127.7700830
304,2020-03-02,2020-03-03,경기,연천,연천,백학면 석장리 산167,연천 백학면 석장리 산167,38.0818840,126.9311536
305,2020-03-02,2020-03-03,경기,연천,연천,백학면 석장리 산167,연천 백학면 석장리 산167,38.0818840,126.9311536
306,2020-03-02,2020-03-03,경기,연천,연천,군남면 선곡리 산214,연천 군남면 선곡리 산214,38.1039465,127.0255428
307,2020-03-03,2020-03-05,경기,연천,연천,중면 마거리 산91,연천 중면 마거리 산91,38.1941138,127.0391672
308,2020-03-03,2020-03-05,경기,연천,연천,연천읍 부곡리 18-1,연천 연천읍 부곡리 18-1,38.1031921,127.1706168
309,2020-03-03,2020-03-05,경기,연천,연천,신서면 답곡리 1285,연천 신서면 답곡리 1285,38.1821573,127.0602166
310,2020-03-03,2020-03-05,경기,연천,연천,신서면 답곡리 산181,연천 신서면 답곡리 산181,38.1828750,127.0594347
311,2020-03-03,2020-03-05,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
312,2020-03-03,2020-03-05,강원,화천,화천,화천읍 신읍리 산205,화천 화천읍 신읍리 산205,38.1548108,127.6991518
313,2020-03-03,2020-03-05,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
314,2020-03-03,2020-03-05,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
315,2020-03-04,2020-03-06,강원,화천,화천,화천읍 풍산리 산42,화천 화천읍 풍산리 산42,38.1666127,127.7567536
316,2020-03-04,2020-03-06,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
317,2020-03-04,2020-03-06,강원,화천,화천,화천읍 동촌리 산11,화천 화천읍 동촌리 산11,38.1581774,127.8219346
318,2020-03-04,2020-03-06,강원,화천,화천,화천읍 신읍리 산205,화천 화천읍 신읍리 산205,38.1548108,127.6991518
319,2020-03-04,2020-03-06,강원,화천,화천,화천읍 신읍리 산3,화천 화천읍 신읍리 산3,38.1756588,127.7178956
320,2020-03-05,2020-03-06,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
321,2020-03-05,2020-03-08,경기,파주,파주,진동면 동파리 30,파주 진동면 동파리 30,37.8992718,126.8079554
322,2020-03-06,2020-03-08,경기,파주,파주,군내면 정자리 477,파주 군내면 정자리 477,37.9249586,126.7483231
323,2020-03-06,2020-03-08,경기,연천,연천,백학면 석장리 산174,연천 백학면 석장리 산174,38.0755349,126.9255002
324,2020-03-06,2020-03-08,경기,연천,연천,백학면 두현리 산85,연천 백학면 두현리 산85,38.0325689,126.8917198
325,2020-03-06,2020-03-08,경기,연천,연천,백학면 석장리 175-1 ,연천 백학면 석장리 175-1 ,38.0789320,126.9278571
326,2020-03-07,2020-03-09,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
327,2020-03-07,2020-03-09,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
328,2020-03-07,2020-03-09,강원,화천,화천,화천읍 풍산리 산267,화천 화천읍 풍산리 산267,38.2017022,127.7593588
329,2020-03-07,2020-03-09,강원,화천,화천,상서면 노동리 411,화천 상서면 노동리 411,38.1826157,127.6820450
330,2020-03-08,2020-03-09,강원,화천,화천,화천읍 풍산리 산215,화천 화천읍 풍산리 산215,38.1581954,127.7518543
331,2020-03-08,2020-03-09,강원,화천,화천,화천읍 풍산리 산215,화천 화천읍 풍산리 산215,38.1581954,127.7518543
332,2020-03-08,2020-03-09,강원,화천,화천,화천읍 풍산리 산215,화천 화천읍 풍산리 산215,38.1581954,127.7518543
333,2020-03-07,2020-03-09,경기,연천,연천,연천읍 부곡리 110-1,연천 연천읍 부곡리 110-1,38.0886800,127.1608760
334,2020-03-07,2020-03-09,경기,연천,연천,연천읍 부곡리 산18,연천 연천읍 부곡리 산18,38.0863679,127.1660295
335,2020-03-07,2020-03-09,경기,연천,연천,백학면 석장리 522,연천 백학면 석장리 522,38.0462496,126.9231415
336,2020-03-07,2020-03-09,경기,연천,연천,왕징면 작동리 543,연천 왕징면 작동리 543,38.0704175,126.9053498
337,2020-03-07,2020-03-09,경기,연천,연천,왕징면 작동리 605,연천 왕징면 작동리 605,38.0773345,126.9013619
338,2020-03-07,2020-03-09,경기,연천,연천,왕징면 작동리 산104,연천 왕징면 작동리 산104,38.0722121,126.9075749
339,2020-03-07,2020-03-09,경기,연천,연천,중면 마거리 516,연천 중면 마거리 516,38.2039707,127.0381124
340,2020-03-09,2020-03-10,경기,연천,연천,장남면 판부리 산177,연천 장남면 판부리 산177,37.9998468,126.8613950
341,2020-03-09,2020-03-10,경기,연천,연천,신서면 도신리 산30,연천 신서면 도신리 산30,38.1621040,127.1174103
342,2020-03-09,2020-03-10,경기,연천,연천,신서면 도밀리 98,연천 신서면 도밀리 98,38.2455340,127.0978904
343,2020-03-09,2020-03-10,경기,연천,연천,신서면 도밀리 98,연천 신서면 도밀리 98,38.2455340,127.0978904
344,2020-03-09,2020-03-10,경기,연천,연천,신서면 도밀리 98,연천 신서면 도밀리 98,38.2455340,127.0978904
345,2020-03-09,2020-03-10,경기,연천,연천,신서면 도밀리 98,연천 신서면 도밀리 98,38.2455340,127.0978904
346,2020-03-09,2020-03-10,경기,연천,연천,왕징면 작동리 산1,연천 왕징면 작동리 산1,38.0667602,126.9169240
347,2020-03-09,2020-03-10,경기,연천,연천,중면 횡산리 산85,연천 중면 횡산리 산85,38.1253589,126.9788532
348,2020-03-09,2020-03-11,강원,화천,화천,화천읍 풍산리 560,화천 화천읍 풍산리 560,38.1553322,127.7468447
349,2020-03-10,2020-03-11,경기,연천,연천,왕징면 작동리 산1,연천 왕징면 작동리 산1,38.0667602,126.9169240
350,2020-03-11,2020-03-12,강원,화천,화천,화천읍 풍산리 산218,화천 화천읍 풍산리 산218,38.1549025,127.7525510
351,2020-03-11,2020-03-12,강원,화천,화천,상서면 노동리 산2,화천 상서면 노동리 산2,38.1795456,127.6906764
352,2020-03-11,2020-03-12,경기,연천,연천,신서면 답곡리 1362,연천 신서면 답곡리 1362,38.1874103,127.0582102
353,2020-03-11,2020-03-12,경기,연천,연천,신서면 답곡리 산179,연천 신서면 답곡리 산179,38.1834306,127.0579535
